filename|id|source-name|source-partition-id|ref-type|ref-scope|text|context|alias|partition|doc-type|authority|region|city|detached-city|section|ministry|other-authority|eu-acronym|number|year|full-number|case-number|area|doc-date|deposit-date|notification-date|publication-date|applicant|defendant|ro-number|rv-number|gu-series|url|cited-doc-simple-id|cited-art-simple-id|cited-comma-simple-id
Sentenza_Z29_2235_2023.json|5|||legislation|nazionale|art. 21 D.L.vo 546/1992|art. 21 D.L.vo 546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
Sentenza_Z29_7978_2022.json|1|||caselaw|nazionale|sentenza n. 1776/2022|pronuncia sentenza n. 1776/2022|||SENT|COMM_TRIBUT_PROV||CE||||||1776|2022||||2022-06-07||||||||||||
Sentenza_Z29_7978_2022.json|2|||caselaw|nazionale|Sentenza n. 7978/2022 Depositato il 19/12/2022|Sentenza n. 7978/2022 Depositato il 19/12/2022|||SENT|COMM_TRIBUT_PROV||CE||12||||7978|2022|||||2022-12-19|||||||||||
Sentenza_Z29_7978_2022.json|3|||caselaw|nazionale|sentenza n. 1776 del 07/06/2022 la CTP di Caserta|sentenza n. 1776 del 07/06/2022 la CTP di Caserta|||SENT|COMM_TRIBUT_PROV||CE||||||1776|2022||||2022-06-07||||||||||||
Sentenza_Z29_7978_2022.json|4|||legislation|nazionale|art. 22, comma 2, del dlgs. 546/92|art. 22, comma 2, del dlgs. 546/92||articolo-22_comma-2|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art22-comma2|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-22|decreto.legislativo:1992;546_articolo-22_comma-2
Sentenza_Z31_3048_2022.json|1|||caselaw|nazionale|sentenza n. 3005/2017|pronuncia sentenza n. 3005/2017|||SENT|||||||||3005|2017||||||||||||||||
Sentenza_Z31_3048_2022.json|2|||caselaw|nazionale|Sentenza n. 3048/2022 Depositato il 17/11/2022|Sentenza n. 3048/2022 Depositato il 17/11/2022|||SENT|COMM_TRIBUT_PROV||BA||3||||3048|2022|||||2022-11-17|||||||||||
Sentenza_Z31_3048_2022.json|3|||caselaw|nazionale|Cassazione (n. 651/2012 e n. 11158 del 10.05.2013|Cassazione (n. 651/2012 e n. 11158 del 10.05.2013||||CORTE_CASS||||||||651|2012||||2013-05-10||||||||||||
Sentenza_Z31_3048_2022.json|4|||caselaw|nazionale|Corte di Cassazione sez. V del 18 Gennaio 2012 n. 651|Corte di Cassazione sez. V del 18 Gennaio 2012 n. 651||||CORTE_CASS||||5||||651|||||2012-01-18||||||||||||
Sentenza_Z31_3048_2022.json|5|||caselaw|nazionale|2015 con sentenza n. 5387/2015 del Tribunale di Bari 3^ Sez.Civile|2015 con sentenza n. 5387/2015 del Tribunale di Bari 3^ Sez.|||SENT|TRIB||BA||3||||5387|2015|||CIVILE|||||||||||||
Sentenza_Z31_3163_2023.json|1|||caselaw|nazionale|sentenza n. 1610/2017|pronuncia sentenza n. 1610/2017|||SENT|COMM_TRIBUT_PROV||TA||3||||1610|2017||||2017-04-06|2017-08-18|||||||||||
Sentenza_Z31_3163_2023.json|2|||caselaw|nazionale|Sentenza n. 3163/2023 Depositato il 09/11/2023|Sentenza n. 3163/2023 Depositato il 09/11/2023|||SENT|||||||||3163|2023|||||2023-11-09|||||||||||
Sentenza_Z31_3163_2023.json|3|||caselaw|nazionale|CTP di Taranto, sez. III, con sentenza n. 1610 del 6.4.2017, depositata il 18.8.2017|CTP di Taranto, sez. III, con sentenza n. 1610 del 6.4.2017, depositata il 18.8.2017|||SENT|COMM_TRIBUT_PROV||TA||3||||1610|2017||||2017-04-06|2017-08-18|||||||||||
Sentenza_Z31_3163_2023.json|4|||caselaw|nazionale|sentenza della CTP di Taranto n. 1610 del 6.4.2017, depositata il 18.8.2017|sentenza della CTP di Taranto n. 1610 del 6.4.2017, depositata il 18.8.2017|||SENT|COMM_TRIBUT_PROV||TA||3||||1610|2017||||2017-04-06|2017-08-18|||||||||||
Sentenza_Z31_3163_2023.json|5|||legislation|nazionale|art. 12, comma 7, legge 212/2000|dell’art. 12, comma 7, legge 212/2000||articolo-12_comma-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art12-comma7|legge:2000;212|legge:2000;212_articolo-12|legge:2000;212_articolo-12_comma-7
Sentenza_Z31_3163_2023.json|6|||caselaw|nazionale|sentenza di Cassazione S.U. n. 24823/2015|sentenza di Cassazione S.U. n. 24823/2015|||SENT|CORTE_CASS||||UNITE||||24823|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|7|||legislation|nazionale|art. 57, comma 1, DPR 633/72|dell’art. 57, comma 1, DPR 633/72||articolo-57_comma-1|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57-comma1|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|presidente.repubblica:decreto:1972;633_articolo-57_comma-1
Sentenza_Z31_3163_2023.json|8|||legislation|nazionale|art. 112 c.p.c.|art. 112 c.p.c.|COD_PROC_CIV|articolo-112||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1940-10-28;1443:1~art112|COD_PROC_CIV|COD_PROC_CIV_articolo-112|
Sentenza_Z31_3163_2023.json|9|||legislation|nazionale|art. 7 del D.L. 269/2003|art. 7 del D.L. 269/2003||articolo-7|DL|||||||||269|2003|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2003;269~art7|decreto.legge:2003;269|decreto.legge:2003;269_articolo-7|
Sentenza_Z31_3163_2023.json|10|||legislation|nazionale|Ordinanza n. 504/2018 del 27.4.2018|Ordinanza n. 504/2018 del 27.4.2018, reg.|||ORD|||||||||504|2018||||2018-04-27||||||||||||
Sentenza_Z31_3163_2023.json|11|||legislation|nazionale|art. 12, comma 7, legge 212/2000|dell’art. 12, comma 7, legge 212/2000||articolo-12_comma-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art12-comma7|legge:2000;212|legge:2000;212_articolo-12|legge:2000;212_articolo-12_comma-7
Sentenza_Z31_3163_2023.json|12|||caselaw|nazionale|sentenza di Cassazione S.U. n. 24823/2015|sentenza di Cassazione S.U. n. 24823/2015|||SENT|CORTE_CASS||||UNITE||||24823|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|13|||legislation|nazionale|art. 12, comma 7, legge 212/2000|dell’art. 12, comma 7, legge 212/2000||articolo-12_comma-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art12-comma7|legge:2000;212|legge:2000;212_articolo-12|legge:2000;212_articolo-12_comma-7
Sentenza_Z31_3163_2023.json|14|||caselaw|nazionale|sentenza di Cassazione S.U. n. 24823/2015|sentenza di Cassazione S.U. n. 24823/2015|||SENT|CORTE_CASS||||UNITE||||24823|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|15|||legislation|nazionale|art. 12, comma 7, legge 212/2000|dell’art. 12, comma 7, legge 212/2000||articolo-12_comma-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art12-comma7|legge:2000;212|legge:2000;212_articolo-12|legge:2000;212_articolo-12_comma-7
Sentenza_Z31_3163_2023.json|16|||caselaw|nazionale|Corte di Cassazione (Ord. 23690/2013|Corte di Cassazione (Ord. 23690/2013|||ORD|CORTE_CASS||||||||23690|2013||||||||||||||||
Sentenza_Z31_3163_2023.json|17|||legislation|nazionale|art. 12, comma 7, legge 212/2000|art. 12, comma 7, legge 212/2000||articolo-12_comma-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art12-comma7|legge:2000;212|legge:2000;212_articolo-12|legge:2000;212_articolo-12_comma-7
Sentenza_Z31_3163_2023.json|18|||caselaw|nazionale|Cass. 11944/2012|Cass. 11944/2012||||CORTE_CASS||||||||11944|2012||||||||||||||||
Sentenza_Z31_3163_2023.json|19|||legislation|nazionale|L. n. 212 del 2000, comma 7, dell’art. 12|L. n. 212 del 2000, comma 7, dell’art. 12||articolo-12_comma-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art12-comma7|legge:2000;212|legge:2000;212_articolo-12|legge:2000;212_articolo-12_comma-7
Sentenza_Z31_3163_2023.json|20|||caselaw|nazionale|Cass. S.U. n. 24823/2015|Cass. S.U. n. 24823/2015|||SENT|CORTE_CASS||||UNITE||||24823|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|21|||caselaw|nazionale|Cass. nn. 19328|Cass. nn. 19328||||CORTE_CASS||||||||19328|||||||||||||||||
Sentenza_Z31_3163_2023.json|22|||caselaw|nazionale|Cass. Sez. VI, n. 9084/2021|Cass. Sez. VI, n. 9084/2021||||CORTE_CASS||||6||||9084|2021||||||||||||||||
Sentenza_Z31_3163_2023.json|23|||legislation|nazionale|art. 12, comma 7, legge 212/2000|dell’art. 12, comma 7, legge 212/2000||articolo-12_comma-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art12-comma7|legge:2000;212|legge:2000;212_articolo-12|legge:2000;212_articolo-12_comma-7
Sentenza_Z31_3163_2023.json|24|||caselaw|nazionale|sentenza di Cassazione S.U. n. 24823/2015|sentenza di Cassazione S.U. n. 24823/2015|||SENT|CORTE_CASS||||UNITE||||24823|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|25|||caselaw|nazionale|Cass., sez. V, sentenza n. 15530 del 30.06.2010|Cass., sez. V, sentenza n. 15530 del 30.06.2010|||SENT|CORTE_CASS||||5||||15530|||||2010-06-30||||||||||||
Sentenza_Z31_3163_2023.json|26|||caselaw|nazionale|Cass., 5 febbraio 2014, n. 2587|Cass., 5 febbraio 2014, n. 2587; 23 luglio 2020, n. 15843||||CORTE_CASS||||||||2587|||||2014-02-05||||||||||||
Sentenza_Z31_3163_2023.json|27|||caselaw|nazionale|23 luglio 2020, n. 15843|Cass., 5 febbraio 2014, n. 2587; 23 luglio 2020, n. 15843||||CORTE_CASS||||||||15843|||||2020-07-23||||||||||||
Sentenza_Z31_3163_2023.json|28|||legislation|nazionale|art. 57, comma 1, DPR 633/72|dell’art. 57, comma 1, DPR 633/72||articolo-57_comma-1|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57-comma1|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|presidente.repubblica:decreto:1972;633_articolo-57_comma-1
Sentenza_Z31_3163_2023.json|29|||legislation|nazionale|art. 43, comma 3, del DPR n.600/73|art. 43, comma 3, del DPR n.600/73||articolo-43_comma-3|DECR|PRES_REP||||||||600|1973||||1973-09-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43-comma3|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|presidente.repubblica:decreto:1973;600_articolo-43_comma-3
Sentenza_Z31_3163_2023.json|30|||legislation|nazionale|art. 57, comma 3, del DPR n. 633/72|art. 57, comma 3, del DPR n. 633/72||articolo-57_comma-3|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57-comma3|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|presidente.repubblica:decreto:1972;633_articolo-57_comma-3
Sentenza_Z31_3163_2023.json|31|||legislation|nazionale|art. 37, commi 24|art. 37, commi 24 e 25, del D.L. n. 223/2006||articolo-37_comma-24|DL|||||||||223|2006|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2006;223~art37-comma24|decreto.legge:2006;223|decreto.legge:2006;223_articolo-37|decreto.legge:2006;223_articolo-37_comma-24
Sentenza_Z31_3163_2023.json|32|||legislation|nazionale|25, del D.L. n. 223/2006|art. 37, commi 24 e 25, del D.L. n. 223/2006||articolo-37_comma-25|DL|||||||||223|2006|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2006;223~art37-comma25|decreto.legge:2006;223|decreto.legge:2006;223_articolo-37|decreto.legge:2006;223_articolo-37_comma-25
Sentenza_Z31_3163_2023.json|33|||legislation|nazionale|D.P.R. n. 600 del 1973, art. 43, comma 3|D.P.R. n. 600 del 1973, art. 43, comma 3||articolo-43_comma-3|DECR|PRES_REP||||||||600|1973||||1973-09-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43-comma3|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|presidente.repubblica:decreto:1973;600_articolo-43_comma-3
Sentenza_Z31_3163_2023.json|34|||legislation|nazionale|D.P.R. n. 633 del 1972, art. 57, comma 3|D.P.R. n. 633 del 1972, art. 57, comma 3||articolo-57_comma-3|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57-comma3|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|presidente.repubblica:decreto:1972;633_articolo-57_comma-3
Sentenza_Z31_3163_2023.json|35|||legislation|nazionale|D.L. n. 223 del 2006, art. 37|D.L. n. 223 del 2006, art. 37||articolo-37|DL|||||||||223|2006|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2006;223~art37|decreto.legge:2006;223|decreto.legge:2006;223_articolo-37|
Sentenza_Z31_3163_2023.json|36|||legislation|nazionale|L. 4 agosto 2006, n. 248|L. 4 agosto 2006, n. 248|||L|||||||||248|||||2006-08-04|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2006;248|legge:2006;248||
Sentenza_Z31_3163_2023.json|37|||legislation|nazionale|art. 331 c.p.c.|dell'art. 331 c.p.c.|COD_PROC_CIV|articolo-331||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1940-10-28;1443:1~art331|COD_PROC_CIV|COD_PROC_CIV_articolo-331|
Sentenza_Z31_3163_2023.json|38|||legislation|nazionale|dlgs. 10 marzo 2000, n. 74|dlgs. 10 marzo 2000, n. 74|||DLGS|||||||||74|2000||||2000-03-10|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2000;74|decreto.legislativo:2000;74||
Sentenza_Z31_3163_2023.json|39|||legislation|nazionale|D.L. n. 223 del 2006, art. 37|D.L. n. 223 del 2006, art. 37||articolo-37|DL|||||||||223|2006|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2006;223~art37|decreto.legge:2006;223|decreto.legge:2006;223_articolo-37|
Sentenza_Z31_3163_2023.json|40|||legislation|nazionale|D.P.R. 29 settembre 1973, n. 600, art. 43, commi 1|D.P.R. 29 settembre 1973, n. 600, art. 43, commi 1 e 2||articolo-43_comma-1|DECR|PRES_REP||||||||600|1973||||1973-09-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43-comma1|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|presidente.repubblica:decreto:1973;600_articolo-43_comma-1
Sentenza_Z31_3163_2023.json|41|||legislation|nazionale|2|D.P.R. 29 settembre 1973, n. 600, art. 43, commi 1 e 2||articolo-43_comma-2|DECR|PRES_REP||||||||600|||||1973-09-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43-comma2|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|presidente.repubblica:decreto:1973;600_articolo-43_comma-2
Sentenza_Z31_3163_2023.json|42|||legislation|nazionale|D.P.R. 26 ottobre 1972, n. 633, art. 57|D.P.R. 26 ottobre 1972, n. 633, art. 57||articolo-57|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|
Sentenza_Z31_3163_2023.json|43|||caselaw|nazionale|sentenza della Corte costituzionale n. 247 del 2011|sentenza della Corte costituzionale n. 247 del 2011|||SENT|CORTE_COST||||||||247|2011|||||||||||||http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI:IT:COST:2011:247|COST:2011:247||
Sentenza_Z31_3163_2023.json|44|||caselaw|nazionale|Cass. n. 20043|Cass. n. 20043 e n. 9974 del 2015||||CORTE_CASS||||||||20043|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|45|||caselaw|nazionale|n. 9974 del 2015|Cass. n. 20043 e n. 9974 del 2015||||CORTE_CASS||||||||9974|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|46|||legislation|nazionale|dlgs. n. 74 del 2000|dlgs. n. 74 del 2000|||DLGS|||||||||74|2000||||2000-03-10|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2000;74|decreto.legislativo:2000;74||
Sentenza_Z31_3163_2023.json|47|||caselaw|nazionale|Corte costituzionale con la sentenza n. 247 del 2011|Corte costituzionale con la sentenza n. 247 del 2011|||SENT|CORTE_COST||||||||247|2011|||||||||||||http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI:IT:COST:2011:247|COST:2011:247||
Sentenza_Z31_3163_2023.json|48|||legislation|nazionale|D.P.R. n. 633 del 1972, art. 57, commi 1|D.P.R. n. 633 del 1972, art. 57, commi 1 e 2||articolo-57_comma-1|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57-comma1|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|presidente.repubblica:decreto:1972;633_articolo-57_comma-1
Sentenza_Z31_3163_2023.json|49|||legislation|nazionale|2|D.P.R. n. 633 del 1972, art. 57, commi 1 e 2||articolo-57_comma-2|DECR|PRES_REP||||||||633|1972|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57-comma2|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|presidente.repubblica:decreto:1972;633_articolo-57_comma-2
Sentenza_Z31_3163_2023.json|50|||legislation|nazionale|dlgs. n. 74 del 2000|dlgs. n. 74 del 2000|||DLGS|||||||||74|2000||||2000-03-10|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2000;74|decreto.legislativo:2000;74||
Sentenza_Z31_3163_2023.json|51|||legislation|nazionale|D.P.R. n. 600 del 1973, art. 43|D.P.R. n. 600 del 1973, art. 43||articolo-43|DECR|PRES_REP||||||||600|1973||||1973-09-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|
Sentenza_Z31_3163_2023.json|52|||legislation|nazionale|D.P.R. n. 633 del 1972, art. 57|D.P.R. n. 633 del 1972, art. 57||articolo-57|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|
Sentenza_Z31_3163_2023.json|53|||legislation|nazionale|dlgs. n. 128 del 2015, art. 2, commi 1|dlgs. n. 128 del 2015, art. 2, commi 1 e 2||articolo-2_comma-1|DLGS|||||||||128|2015|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;128~art2-comma1|decreto.legislativo:2015;128|decreto.legislativo:2015;128_articolo-2|decreto.legislativo:2015;128_articolo-2_comma-1
Sentenza_Z31_3163_2023.json|54|||legislation|nazionale|2|dlgs. n. 128 del 2015, art. 2, commi 1 e 2||articolo-2_comma-2|DLGS|||||||||128|2015|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;128~art2-comma2|decreto.legislativo:2015;128|decreto.legislativo:2015;128_articolo-2|decreto.legislativo:2015;128_articolo-2_comma-2
Sentenza_Z31_3163_2023.json|55|||legislation|nazionale|2 del dlgs. n. 128 del 2015|2 del dlgs. n. 128 del 2015||comma-2|DLGS|||||||||128|2015|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;128~comma2|decreto.legislativo:2015;128||
Sentenza_Z31_3163_2023.json|56|||legislation|nazionale|dlgs. n. 128 del 2015|dlgs. n. 128 del 2015|||DLGS|||||||||128|2015|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;128|decreto.legislativo:2015;128||
Sentenza_Z31_3163_2023.json|57|||legislation|nazionale|D.P.R. n. 600 del 1973, art. 43, comma 3|D.P.R. n. 600 del 1973, art. 43, comma 3||articolo-43_comma-3|DECR|PRES_REP||||||||600|1973||||1973-09-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43-comma3|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|presidente.repubblica:decreto:1973;600_articolo-43_comma-3
Sentenza_Z31_3163_2023.json|58|||legislation|nazionale|D.P.R. n. 633 del 1972, art. 57, comma 3|D.P.R. n. 633 del 1972, art. 57, comma 3||articolo-57_comma-3|DECR|PRES_REP||||||||633|1972||||1972-10-26|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57-comma3|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|presidente.repubblica:decreto:1972;633_articolo-57_comma-3
Sentenza_Z31_3163_2023.json|59|||legislation|nazionale|dlgs. n. 74 del 2000|dlgs. n. 74 del 2000|||DLGS|||||||||74|2000||||2000-03-10|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2000;74|decreto.legislativo:2000;74||
Sentenza_Z46_8006_2023.json|1|||caselaw|nazionale|sentenza n. 3472/2016|pronuncia sentenza n. 3472/2016|||SENT|COMM_TRIBUT_PROV||SR||||||3472|2016||||||||||||||||
Sentenza_Z46_8006_2023.json|2|||caselaw|nazionale|1992 Sentenza n. 8006/2023 Depositato il 03/10/2023|1992 Sentenza n. 8006/2023 Depositato il 03/10/2023|||SENT|||||||||8006|1992|||||2023-10-03|||||||||||
Sentenza_Z46_8006_2023.json|3|||caselaw|nazionale|sentenza della Commissione Tributaria Provinciale di Siracusa n.3472/06/2016|sentenza della Commissione Tributaria Provinciale di Siracusa n.3472/06/2016|||SENT|COMM_TRIBUT_PROV||SR||||||||3472/06/2016|||||||||||||||
Sentenza_Z46_8006_2023.json|4|||legislation|nazionale|n.546/1992|n.546/1992|||DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546|decreto.legislativo:1992;546||
Sentenza_Z46_8006_2023.json|5|||legislation|nazionale|art.21 dlgs. n. 546/1992|art.21 dlgs. n. 546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
Sentenza_Z46_8006_2023.json|6|||legislation|nazionale|art. 1 comma 5 bis della L. n. 156/2005|art. 1 comma 5 bis della L. n. 156/2005||articolo-1_comma-5-bis|L|||||||||156|2005||||2005-07-31|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2005;156~art1-comma5bis|legge:2005;156|legge:2005;156_articolo-1|legge:2005;156_articolo-1_comma-5-bis
Sentenza_Z46_8006_2023.json|7|||caselaw|nazionale|sentenza 15 luglio 2005, n. 280 la Corte costituzionale|sentenza 15 luglio 2005, n. 280 la Corte costituzionale|||SENT|CORTE_COST||||||||280|||||2005-07-15|||||||||http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI:IT:COST:2005:280|COST:2005:280||
Sentenza_Z46_8006_2023.json|8|||legislation|nazionale|art. 25 del D.P.R. n. 602/1973|art. 25 del D.P.R. n. 602/1973||articolo-25|DECR|PRES_REP||||||||602|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;602~art25|presidente.repubblica:decreto:1973;602|presidente.repubblica:decreto:1973;602_articolo-25|
Sentenza_Z46_8006_2023.json|9|||legislation|nazionale|art. 36-bis del D.P.R. 29 settembre 1973, n. 600|art. 36-bis del D.P.R. 29 settembre 1973, n. 600||articolo-36-bis|DECR|PRES_REP||||||||600|||||1973-09-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art36bis|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-36-bis|
Sentenza_Z46_8006_2023.json|10|||legislation|nazionale|art. 1 del D.L. 17 giugno 2005, n. 106|art. 1 del D.L. 17 giugno 2005, n. 106||articolo-1|DL|||||||||106|||||2005-06-17|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2005;106~art1|decreto.legge:2005;106|decreto.legge:2005;106_articolo-1|
Sentenza_Z46_8006_2023.json|11|||legislation|nazionale|Legge 31 luglio 2005, n. 156|Legge 31 luglio 2005, n. 156|||L|||||||||156|2005||||2005-07-31|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2005;156|legge:2005;156||
Sentenza_Z46_8006_2023.json|12|||legislation|nazionale|comma secondo dell'art. 36 del d. lgs. 29 febbraio 1999, n. 46|comma secondo dell'art. 36 del d. lgs. 29 febbraio 1999, n. 46||articolo-36_comma-2|DLGS|||||||||46|||||1999-02-29|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;46~art36-comma2|decreto.legislativo:1999;46|decreto.legislativo:1999;46_articolo-36|decreto.legislativo:1999;46_articolo-36_comma-2
Sentenza_Z46_8006_2023.json|13|||legislation|nazionale|art. 1 del D.L. 17 giugno 2005, n. 106|art. 1 del D.L. 17 giugno 2005, n. 106||articolo-1|DL|||||||||106|||||2005-06-17|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2005;106~art1|decreto.legge:2005;106|decreto.legge:2005;106_articolo-1|
Sentenza_Z46_8006_2023.json|14|||legislation|nazionale|D.P.C.M. Del 15/1/1991|D.P.C.M. Del 15/1/1991|||DECR|PRES_CONS_MIN|||||||||||||1991-01-15||||||||||||
Sentenza_Z46_8006_2023.json|15|||legislation|nazionale|decreti interministeriali del 31/3/93|decreti interministeriali del 31/3/93 e del 31/7/93|||DECR|MINISTERO|||||||||||||1993-03-31||||||||||||
